TBESH - Translators Brief lexicon of Extended Strongs for Hebrew - STEPBible.org CC BY
See also
TFBDB - Translators Formatted full BDB lexicon - STEPBible.org CC BY (not yet available)
========================================================
Extended Strongs for Hebrew is backward compatible with original Strong and extended to include all entries in BDB (compatible with OpenScriptures) and all prefixes, suffixes, personal pronoun endings and punctuation (as tagged in Tyndale House texts) 
The Brief lexicon is based on Abridged BDB by Online Bible, and edited to conform with the extended Strongs. This is provided  for guidence only. Permission should be gained from Online Bible before these definitions are applied in any project. 
The Full lexicon is edited from the Full BDB by Tyndale House, formatted to make it easy to read, with expansion of abbreviations and revealing bibliographic details on hover. 

	==============================================================												
	Data created by www.STEPBible.org based on work at Tyndale House Cambridge (CC BY 4.0)												
	==============================================================												
	This licence allows you to:												
	* Include any part of this data in software or publications without requesting permission 												
	* Download the data and reformat it for your application, without changing the data												
	* Send any proposed corrections to STEPBibleATGmail.com. to be verified 												
	  (You MAY make changes yourself, but you should include a note of changes that can be viewed by those who use your new data)												
	* Refer others to github.com/STEPBible as the source of the data. Please do not redistribute it yourself. 												
	  (Updates or corrections are easier to implement when the data is distributed from a single source)												
	* We'd love to hear about your project when you make it available. Email us at STEPBibleATGmail.com..												
	==============================================================												

FIELD DESCRIPTIONS:
==============

eStrong#	These Extended Strong Numbers are mapped to BDB (and thereby to other modern lexicons) by OpenScriptures.org. This adds about 800 words which are found in modern lexicons but were not differentiated by Strong. 
	Numbers beyond 9000 include non-lexical prefixes and suffixed. They were created by Tyndale House, Cambridge. 
dStrong#	These Disambiguated Strong numbers differentiates distinct sub-meaning of words, and distinct indivuduals with the same name - see TinyURL.com/DisambiguatedStrongs. They are designed to be backward compatible with software that uses Strongs numbers. 
uStrong#	These Unified Strong numbers link together dStrong numbers that can be regarded as a single word, such as Aramaic & Hebrew versions or different spellings of the same word, and alternate names of the same individual or place. 

Gloss	These were created by Tyndale scholars

Hebrew form	These are based on BDB, then normalised. 

Transliteration	

Morph	These were created by Tyndale scholars as a simple grammatical value of the main word represented as Language:Type-Gender-Extra. 
	Language:Type-Gender-Extra.   Language is A=Aramaic, H=Hebrew, G=Greek and n+Name (which is not language specific). 
	Type is A=Adjective, Adv=Adverb, Art=Article, Cond=Conditional, Conj=Conjunction, Cor=Correlative, DemP=Demonstrative Pn, ImpP=Impersonal Pn, Intg=Interogative, Intj=Interjection, N=Noun, Neg=Negative, Part=Particle, Prep=Preposition, PerP=Personal Pn, PosP=Possessive Pn, RefP=Reflexive Pn, RelP=Relative Pn, V=Verb. 
	Gender is F=Female, M=Male, N=Neuter, C=Common and P or S is optionally added for Plural Singular
	Extra for Names is L=Location, P=Person, LG/PG=Gentilic, T=Title (i.e. any other capitalised nouns such as titles, months, gods, planets etc)
(notes re Morph) 	Location is only used for places not named after people - eg: Israel = N:N-M-P (for the Person, and nation); Jerusalem = N:N--L; Canaanite is N:N-M-LG; Israelitess is N:N-F-PG
	Location is a geographical entity such as river, mountain or city eg "Dan", but Gentilic is used for Amon, Syria, Judah, or the tribal area of Dan. The idea is that someone from Dan is probably related to Dan unless he is called a Hittite, but someone from Jerusalem or the city of Dan could be from anywhere even though he is named after the city. So a "Shulemite" (who is prob from Salem ie Shalem aka Jerusalem) is dark-skinned and perhaps not a native from the area.
	Title is a misc category that incl names of gods, musical term & months and offices such as Pharaoh unless referring to an individual eg Pharaoh Necho who is N:N-M-P
	When F or M occ with L or T it refers to the gender of that person, not the location, so Jerusalem = N:N--L, Jerusalemites = N:N-G-L, Jerusalemitess = N:N-F-L 
	When Gentilics related to a person the STEP_LexicalTag points to the Person eg Danites => Dan.  When Gentilics point to a place, the STEP_LexicalTag points to that place, eg Gileadites => Gilead. When there is no numbered tag for the person or place, we probably aren't sure what it is, so the STEP_LexicalTag doesn't have anywhere different to point, eg. Girgashites. Some very common Gentilics (eg Levite) have gained a meaning of their own which may be related to a person but much less so - so the STEP_LexicalTag does not redirect to the entry for that person. 
	Odd ones: Jew=N:N-G-P, Jewish=N:A, Jewess+Ammonitess=N:N-G-P-F, Canaanite-trader=N:N-G-P / N:N-G-T, Chaldean-magi=N:N-G-L / N:N-G-T, Nephusim=N:N-G-T, Rephaim=N:N-G-P / N:N-G-T, Shulamite+Shunammite+Carmelitess+Jezreelitess=N:N-F-L

Meaning	These are based on the Abridged BDB by Online Bible, and edited to conform with the extended Strongs. They are for guidence only. Permission should be gained from Online Bible before these are applied in any project. 
	These defs refer to J. Green's A Concise Lexicon of the Biblical Languages (CLBL) and Harris, Archer, & Waltke's Theological Wordbook of the Old Testament (TWOT),)
	These definitions were edited to align with the eStrongs by Tyndale House Cambridge. Alignment with dStrongs is not yet completed. 


eStrong#	dStrong	uStrong	Hebrew	Transliteration	Morph	Gloss	Meaning
H7660	H7660 =	H7660	שָׁבַץ	sha.vats	H:V	to weave	1) to weave in checkered or plaited work or pattern (meaning probable)<br>1a) (Piel) to weave, plait<br>1b) (Pual) inwoven, set (participle)
H7661	H7661 =	H7661	שָׁבָץ	sha.vats	H:N-M	agony	1) cramp, agony, anguish<br>1a) meaning uncertain
H7662	H7662 =	H7662	שְׁבַק	she.vaq	A:V	to be left	1) to leave, let alone<br>1a) (P'al) to leave, let alone<br>1b) (Ithpael) to be left
H7663a	H7663A =	H7663A	שָׂבַר	sa.var	H:V	to inspect	(Qal) to inspect, examine
H7663b	H7663B =	H7663B	שָׂבַר	sa.var	H:V	to await	1) (Piel)<br>1a) to wait (for), wait upon<br>1b) to hope (for)<BR>Aramaic equivalent: <i>se.var</i> (סְבַר "to intend" H5452)
H7664	H7664 =	H7664	שֵׂ֫בֶר	se.ver	H:N-M	hope	hope
H7665	H7665 =	H7665	שָׁבַר	sha.var	H:V	to break	1) to break, break in pieces<br>1a) (Qal)<br>1a1) break, break in or down, rend violently, wreck, crush, quench<br>1a2) to break, rupture (fig)<br>1b) (Niphal)<br>1b1) to be broken, be maimed, be crippled, be wrecked<br>1b2) to be broken, be crushed (fig)<br>1c) (Piel) to shatter, break<br>1d) (Hiphil) to cause to break out, bring to the birth<br>1e) (Hophal) to be broken, be shattered<BR>Aramaic equivalent: <i>te.var</i> (תְּבַר "to break" H8406)
H7666	H7666 =	H7666	שָׁבַר	sha.var	H:V	to buy grain	1) to buy or purchase grain<br>1a) (Qal) to buy grain<br>1b) (Hiphil) to sell grain<BR>Aramaic equivalent: <i>ze.van</i> (זְבַן "to buy" H2084)
H7667	H7667 =	H7667	שֶׁ֫בֶר	she.ver	H:N-M	breaking	1) breaking, fracture, crushing, breach, crash, ruin, shattering<br>1a) breaking, fracture, shattering, crushing<br>1b) crashing<br>1c) breaking (of a dream), interpretation<br>1d) quarries
H7668	H7668 =	H7668	שֶׁ֫בֶר	she.ver	H:N-M	grain	grain, corn (as foodstuff)
H7669	H7669 =	H7669	שֶׁ֫בֶר	she.ver	N:N-M-P	Sheber	A man of the tribe of Judah living at the time of Egypt and Wilderness, only mentioned at 1Ch.2.48; <br> son of: Caleb (H3612H) and Maacah (H4601L); <br> brother of: Tirhanah (H8647), Shaaph (H8174H) and Sheva (H7724); <br> half-brother of: Hur (H2354), Jesher (H3475), Shobab (H7727H), Ardon (H0715), Mareshah@1Ch.2.42 (H4337), Haran (H2771B), Moza (H4162), Gazez (H1495), Jahdai (H3056) and Achsah (H5915H) <BR> § Sheber = "breaking"<br> a Judaite, son of Caleb by his concubine Maachah and of the family of Hezron<br>
H7670	H7670 =	H7670	שִׁבָּרוֹן	shiv.ron	H:N-M	breaking	destruction, breaking, shattering, crushing
H7671	H7671 =	H7671	שְׁבָרִים	she.va.rim	N:N--L	Shebarim	 <BR> § Shebarim = "the breaches"<br> one of the points in the flight from Ai<br>
H7672	H7672 =	H7672	שְׁבַשׁ	she.vash	A:V	be perplexed	1) to confuse, be perplexed<br>1a) (Ithpael) to be perplexed
H7673a	H7673A =	H7673A	שָׁבַת	sha.vat	H:V	to cease	1) to cease, desist, rest<br>1a) (Qal)<br>1a1) to cease<br>1a2) to rest, desist (from labour)<br>1b) (Niphal) to cease<br>1c) (Hiphil)<br>1c1) to cause to cease, put an end to<br>1c2) to exterminate, destroy<br>1c3) to cause to desist from<br>1c4) to remove<br>1c5) to cause to fail
H7673b	H7673B =	H7673B	שָׁבַת	sha.vat	H:V	to keep	(Qal) to keep or observe the sabbath
H7674	H7674 =	H7674	שֶׁ֫בֶת	she.vet	H:N-F	cessation	1) cessation, a sitting still<br>1a) meaning uncertain
H7675	H7675 =	H7675	שֶׁ֫בֶת	she.vet	H:N-F	seat	(Qal) seat, dwelling, place
H7676	H7676 =	H7676	שַׁבָּת	shab.bat	H:N-F	Sabbath	Sabbath<br>1a) sabbath<br>1b) day of atonement<br>1c) sabbath year<br>1d) week<br>1e) produce (in sabbath year)<br>
H7677	H7677 =	H7677	שַׁבָּתוֹן	shab.ba.ton	H:N-M	sabbath observance	1) Sabbath observance, sabbatism<br>1a) of weekly sabbath<br>1b) day of atonement<br>1c) sabbatical year<br>1d) of Feast of Trumpets<br>1e) of the 1st and last days of the Feast of Tabernacles
H7678	H7678G =	H7678G	שַׁבְּתַי	shab.b.tay	N:N-M-P	Shabbethai	A man living at the time of Exile and Return, only mentioned at Ezr.10.15<BR> § Shabbethai = "sabbatical"<br> a Levite in the time of Ezra and Nehemiah
H7678	H7678H =	H7678H	שַׁבְּתַי	shab.b.tay	N:N-M-P	Shabbethai	A man living at the time of Exile and Return, only mentioned at Neh.8.7<BR> § Shabbethai = "sabbatical"<br> a Levite in the time of Ezra and Nehemiah
H7678	H7678I =	H7678I	שַׁבְּתַי	shab.b.tay	N:N-M-P	Shabbethai	A man living at the time of Exile and Return, only mentioned at Neh.11.16<BR> § Shabbethai = "sabbatical"<br> a Levite in the time of Ezra and Nehemiah
H7679	H7679 =	H7679	שָׂגָא	sa.ga	H:V	to grow great	1) to increase, grow, magnify, grow great<br>1a) (Hiphil)<br>1a1) to make great<br>1a2) to magnify, laud<BR>Aramaic equivalent: <i>se.ga</i> (שְׂגָא "to grow great" H7680)
H7680	H7680 = in Aramaic of	H7679	שְׂגָא	se.ga	A:V	to grow great	(P'al) to grow great<BR>Aramaic of <i>sa.ga</i> (שָׂגָא "to grow great" H7679)
H7681	H7681 = a Name of	H8048I	שָׁגֵה	sha.geh	N:N-M-P	Shagee	A man living at the time of United Monarchy, first mentioned at 2Sa.23.33; <br> father of: Jonathan (H3083J); also called Shagee (KJV: Shage) at 1Ch.11.34;<BR>Another name of <i>sham.mah</i> (שַׁמָּה "Shammah" H8048I) <BR> § Shage = "erring"<br> father of Hannathon the Hararite, one of David's mighty warriors<br>
H7682	H7682 =	H7682	שָׂגַב	sa.gav	H:V	to exalt	1) to be high, be inaccessibly high<br>1a) (Qal)<br>1a1) to be (too) high (for capture)<br>1a2) to be high (of prosperity)<br>1b) (Niphal)<br>1b1) to be high<br>1b2) to be set on high, be (safely) set on high<br>1b3) to be exalted (of God)<br>1c) (Piel)<br>1c1) to set on high, set (securely) on high<br>1c2) to exalt, exalt (in effective hostility)<br>1d) (Pual) to be set (securely) on high<br>1e) (Hiphil) to act exaltedly
H7683	H7683 =	H7683	שָׁגַג	sha.gag	H:V	to go astray	1) to go astray, err, commit sin or error<br>1a) (Qal)<br>1a1) to err (mentally)<br>1a2) to sin (ignorantly or inadvertently)
H7684	H7684 =	H7684	שְׁגָגָה	she.ga.gah	H:N-F	unintentionally	1) sin, sin of error or inadvertence, inadvertent sin<br>1a) error
H7685a	H7685A =	H7685A	שָׂגָה	sa.gah	H:V	to grow	1) to grow, increase<br>1a) (Qal) to grow (of plant)
H7685b	H7685B =	H7685B	שָׂגָה	sa.gah	H:V	to increase	1) to grow, increase<br>1a) (Qal) to grow (great)<br>1b) (Hiphil) to increase
H7686	H7686 =	H7686	שָׁגָה	sha.gah	H:V	to wander	1) to go astray, stray, err<br>1a)(Qal)<br>1a1) to err, stray<br>1a2) to swerve, meander, reel, roll, be intoxicated, err (in drunkenness)<br>1a3) to go astray (morally)<br>1a4) to commit sin of ignorance or inadvertence, err (ignorantly)<br>1b) (Hiphil)<br>1b1) to lead astray<br>1b2) to lead astray, mislead (mentally)<br>1b3) to lead astray (morally)
H7687	H7687G =	H7687G	שְׂגוּב	se.guv	N:N-M-P	Segub	A man living at the time of Divided Monarchy, only mentioned at 1Ki.16.34; <br> son of: Hiel (H2419); <br> brother of: Abiram (H0048H)<BR> § Segub = "exalted"<br>1) the youngest son of Hiel the Bethelite who rebuilt Jericho<br>2) a Judaite, son of Hezron
H7687	H7687H =	H7687H	שְׂגוּב	se.guv	N:N-M-P	Segub	A man of the tribe of Judah living before Israel's Monarchy, first mentioned at 1Ch.2.21; <br> son of: Hezron (H2696H) and the daughter_of_Machir (H4353I); <br> half-brother of: Ram (H7410), Jerahmeel (H3396), Caleb (H3612H) and Ashhur (H0806); <br> father of: Jair (H2971)<BR> § Segub = "exalted"<br>1) the youngest son of Hiel the Bethelite who rebuilt Jericho<br>2) a Judaite, son of Hezron
H7688	H7688 =	H7688	שָׁגַח	sha.gach	H:V	to gaze	(Hiphil) to gaze, stare
H7689	H7689 =	H7689	שַׂגִּיא	sag.gi	H:A	great	great (of God)<BR>Aramaic equivalent: <i>sag.gi</i> (שַׂגִּיא "greatly" H7690)
H7690	H7690 = in Aramaic of	H7689	שַׂגִּיא	sag.gi	A:A	greatly	adj<br>1) great, much<br>1a) great<br>1b) much, many<br>adv<br>2) exceedingly
H7691	H7691 =	H7691	שְׁגִיאָה	she.gi.ah	H:N-F	error	error
H7692	H7692G =	H7692G	שִׁגָּיוֹן	shig.ga.von	N:N-M-T	Shiggaion	<BR> song title?<br> used in title of <ref="Psa.7.1">Ps 7:1</ref><br>meaning uncertain
H7692	H7692H =	H7692H	שִׁגָּיוֹן	shig.ga.von	N:N-M-T	Shigionoth	<BR>  song title?<br> used in title of <ref="Psa.7.1">Ps 7:1</ref><br>meaning uncertain
H7693	H7693 =	H7693	שָׁגֵל	sha.gal	H:V	to ravish	1) to violate, ravish<br>1a) (Qal) to violate, ravish<br>1b) (Niphal) to be ravished<br>1c) (Pual) to be ravished
H7694	H7694 =	H7694	שֵׁגָל	she.gal	H:N-F	queen	consort, queen, (queen-)consort<BR>Aramaic equivalent: <i>she.gal</i> (שֵׁגָל "consort" H7695)
H7695	H7695 = in Aramaic of	H7694	שֵׁגָל	she.gal	A:N-F	consort	king's wife, king's concubine, (royal) consort<BR>Aramaic of <i>she.gal</i> (שֵׁגָל "queen" H7694)
H7696	H7696 =	H7696	שָׁגַע	sha.ga	H:V	be mad	1) to be mad<br>1a) (Pual)<br>1a1) to be mad<br>1a2) to be maddened (participle)<br>1b) (Hithpael) to show madness
H7697	H7697 =	H7697	שִׁגָּעוֹן	shig.ga.on	H:N-M	madness	madness
H7698	H7698 =	H7698	שֶׁ֫גֶר	she.ger	H:N-F	offspring	offspring, young or offspring of beasts
H7699a	H7699A =	H7699A	שַׁד	shad	H:N-M	breast	1) breast, bosom, (female) breast<br>1a) breast (of woman)<br>1b) breast (of animal)<br>1c) breast (of both human and animal)<BR>Also means: <i>shod</i> (שֹׁד "breast" H7699B)
H7699b	H7699B = a Spelling of	H7699A	שֹׁד	shod	H:N-M	breast	1) breast, bosom, (female) breast<br>1a) breast (of woman)<br>1b) breast (of animal)<br>1c) breast (of both human and animal)
H7700	H7700 =	H7700	שֵׁד	shed	H:N-M	demon	demon
H7701	H7701 =	H7701	שֹׁד	shod	H:N-M	violence	1) havoc, violence, destruction, devastation, ruin<br>1a) violence, havoc (as social sin)<br>1b) devastation, ruin
H7702	H7702 =	H7702	שָׂדַד	sa.dad	H:V	to harrow	(Piel) to harrow
H7703	H7703 =	H7703	שָׁדַד	sha.dad	H:V	to ruin	1) to deal violently with, despoil, devastate, ruin, destroy, spoil<br>1a) (Qal)<br>1a1) to violently destroy, devastate, despoil, assail<br>1a2) devastator, despoiler (participle) (subst)<br>1b) (Niphal) to be utterly ruined<br>1c) (Piel)<br>1c1) to assault<br>1c2) to devastate<br>1d) (Pual) to be devastated<br>1e) (Poel) to violently destroy<br>1f) (Hophal) to be devastated<BR>Also means: <i>shud</i> (שׁוּד "to waste" H7736)
H7704a	H7704A = a Spelling of	H2768	שָׂדַי	sa.day	H:N-M	Sirion	This name means  field, land, plain<BR>Another spelling of <i>cher.mon</i> (חֶרְמוֹן "(Mount )Hermon" H2768)
H7704b	H7704B =	H7704B	שָׂדֶה	sa.deh	H:N-M	land: soil	: soil<br>1) field, land<br>1a) open field, country<br>1b) definite portion of ground, field, land<br>1c) land (opposed to sea)
H7704b	H7704G = a Meaning of	H7704B	שָׂדֶה	sa.deh	H:N-M	land: country	: country/field<br>1) field, land<br>1a) open field, country<br>1b) definite portion of ground, field, land<br>1c) land (opposed to sea)
H7704b	H7704H = a Part of	H3526G	שָׂדֶה	sa.deh	H:N-M	Field (of the Launderer)	<BR>Combined with <i>ka.vas</i> (כָּבַס "Washer's" H3526)<BR> This name means  field, land
H7704b	H7704I = a Meaning of	H7704B	שָׂדֶה	sa.deh	H:N-M	land: wildlife	: wild(animals/plants)<br>1) field, land<br>1a) open field, country<br>1b) definite portion of ground, field, land<br>1c) land (opposed to sea)
H7704a	H7704M = a Spelling of	H7704B	שָׂדַי	sa.day	H:N-M	field	1) field, land<br>1a) cultivated field<br>1b) of home of wild beasts<br>1c) plain (opposed to mountain)<br>1d) land (opposed to sea)
H7705	H7705 =	H7705	שִׁדָּה	shid.dah	H:N-F	concubine	1) concubine, wife, harem<br>1a) meaning unknown
H7706	H7706 = a Name of	H3068G	שַׁדַּי	shad.day	H:N-M	Almighty	Shaddai, the Almighty (God)<BR>Another name of <i>ye.ho.vah</i> (יהוה "LORD" H3068G) <BR> This name means  almighty, most powerful
H7707	H7707 =	H7707	שְׁדֵיאוּר	she.de.ur	N:N-M-P	Shedeur	A man living at the time of Egypt and Wilderness, first mentioned at Num.1.5; <br> father of: Elizur (H0468) <BR> § Shedeur = "darter of light"<br> father of Elizur, chief of the tribe of Reuben at the time of the exodus<br>
H7708	H7708 =	H7708	שִׂדִּים	sid.dim	N:N--L	Valley	 <BR> § Siddim = "field" or "plain"<br> valley where the Dead Sea is located<br>
H7709	H7709 =	H7709	שְׁדֵמָה	she.de.mah	H:N-F	field	field<BR>Also means: <i>she.re.mah</i> (שְׁרֵמָה "field" H8309)
H7710	H7710 =	H7710	שָׁדַף	sha.daph	H:V	to scorch	1) to scorch, blight<br>1a) (Qal) scorched (of ears of corn) (participle)
H7711a	H7711A = a Spelling of	H7711B	שְׁדֵפָה	she.de.phah	H:N-F	blight	blighted or blasted thing, blighted, blasted<BR>Another spelling of <i>shid.da.phon</i> (שִׁדָּפוֹן "blight" H7711B)
H7711b	H7711B =	H7711B	שִׁדָּפוֹן	shid.da.phon	H:N-M	blight	blight (of crops)<BR>Also means: <i>she.de.phah</i> (שְׁדֵפָה "blight" H7711A)
H7712	H7712 =	H7712	שְׁדַר	she.dar	A:V	to strive	(Ithpael) to struggle, strive
H7713	H7713 =	H7713	שְׂדֵרָה	se.de.rah	H:N-F	rank	1) row, rank (of soldiers)<br>1a) rows, ranks<br>1b) technical term of building<br>1b1) meaning unknown
H7714	H7714 = in Hebrew of	H2608T	שַׁדְרַךְ	shad.rakh	N:N-M-P	Shadrach	A man living at the time of Exile and Return, first mentioned at Dan.1.6; also called Shadrach at Dan.1.7; 2.49; 3.12,13,14,16,19,20,22,23,26,28,29,30; <BR>Another name of <i>cha.nan.yah</i> (חֲנַנְיָ֫הוּ "Hananiah" H2608T) <BR> § Shadrach = "royal" or "the great scribe"<br>1) the godly friend of Daniel whom Nebuchadnezzar renamed Shadrach; one of the three friends who with Daniel refused to make themselves unclean by eating food from the king's table which went against the dietary laws which God had given the Jews; also one of the three who were thrown into the fiery furnace for refusing to bow down to a graven image of Nebuchadnezzar and who were saved by the angel of the Lord<br>1a) also, 'Hananiah' (H2608L)<br>
H7715	H7715 = in Aramaic of	H2608T	שַׁדְרַךְ	shad.rakh	N:N-M-P	Shadrach	A man living at the time of Exile and Return, first mentioned at Dan.1.6; also called Shadrach at Dan.1.7; 2.49; 3.12,13,14,16,19,20,22,23,26,28,29,30; <BR>Aramaic of <i>cha.nan.yah</i> (חֲנַנְיָ֫הוּ "Hananiah" H2608T) <BR> § Shadrach = "royal" or "the great scribe"<br>1) the godly friend of Daniel whom Nebuchadnezzar renamed Shadrach; one of the three friends who with Daniel refused to make themselves unclean by eating food from the king's table which went against the dietary laws which God had given the Jews; also one of the three who were thrown into the fiery furnace for refusing to bow down to a graven image of Nebuchadnezzar and who were saved by the angel of the Lord<br>1a) also, 'Hananiah' (H2608L)<br>
H7716	H7716 =	H7716	שֶׂה	seh	H:N-M	sheep	1) one of a flock, lamb, sheep, goat, young sheep, young goat<br>1a) sheep, goat<br>1b) flock (collective)<BR>Also means: <i>zeh</i> (זֶה "lamb" H2089)
H7717	H7717 =	H7717	שָׂהֵד	sa.hed	H:N-M	advocate	witness
H7718	H7718 =	H7718	שֹׁ֫הַם	sho.ham	H:N-M	onyx	1) a precious stone or gem<br>1a) probably onyx, chrysoprasus, beryl, malachite
H7719	H7719 =	H7719	שֹׁ֫הַם	sho.ham	N:N-M-P	Shoham	A man of the tribe of Levi living at the time of Divided Monarchy, only mentioned at 1Ch.24.27; <br> son of: Jaaziah (H3269); <br> brother of: Beno (H1121B), Zaccur (H2139I) and Ibri (H5681) <BR> § Shoham = "onyx"<br> a Merarite Levite, son of Jaaziah<br>
H7720	H7720 =	H7720	שַׂהֲרוֹן	sa.ha.ron	H:N-M	crescent	1) moon, crescent<br>1a) as ornament
H7721	H7721 = a form of	H5375G	שׂוֹא	s.vo	H:V	to arise	(Qal) rising (infinitive)<BR>A grammatical form of <i>na.sa</i> (נָשָׂא ": raise" H5375)
H7722a	H7722A =	H7722A	שׁוֹא	sho	H:N-M	ravage	ravage
H7722b	H7722B =	H7722B	שׁוֹאָה	sho.ah	H:N-F	devastation	1) devastation, ruin, waste<br>1a) devastation, ruin<br>1b) ruin, waste (of land)
H7723	H7723G =	H7723G	שָׁוְא	shav	H:N-M	vanity: false	: false<br>1) emptiness, vanity, falsehood<br>1a) emptiness, nothingness, vanity<br>1b) emptiness of speech, lying<br>1c) worthlessness (of conduct)<BR>Also means: <i>shav</i> (שָׁוְא ": vain" H7723H)
H7723	H7723H = a Meaning of	H7723G	שָׁוְא	shav	H:N-M	vanity: vain	: vain/empty/worthless<br>1) emptiness, vanity, falsehood<br>1a) emptiness, nothingness, vanity<br>1b) emptiness of speech, lying<br>1c) worthlessness (of conduct)
H7724	H7724G =	H7724G	שְׁוָא	she.va	N:N-M-P	Sheva	A man of the tribe of Judah living at the time of Egypt and Wilderness, only mentioned at 1Ch.2.49; <br> son of: Caleb (H3612H) and Maacah (H4601L); <br> brother of: Sheber (H7669), Tirhanah (H8647) and Shaaph (H8174H); <br> half-brother of: Hur (H2354), Jesher (H3475), Shobab (H7727H), Ardon (H0715), Mareshah@1Ch.2.42 (H4337), Haran (H2771B), Moza (H4162), Gazez (H1495), Jahdai (H3056) and Achsah (H5915H); <br> father of: Machbenah (H4343) and Gibea (H1388)<BR> § Sheva = "Jehovah contends"<br> Judaite, son of Caleb by his concubine Maachah and grandson of Hezron
H7724	H7724H = a Name of	H8304G	שְׁוָא 	she.va	N:N-M-P	Sheva	A man living at the time of United Monarchy, first mentioned at 2Sa.8.17; <br> father of: Elihoreph (H0456) and Ahijah (H0281); also called Shavsha at 1Ch.18.16;  Sheva(Ketiv: Sheya) at 2Sa.20.25; Shisha at 1Ki.4.3;<BR>Another name of <i>se.ra.yah</i> (שְׂרָיָהוּ "Seraiah" H8304G)<BR> § Sheva = "Jehovah contends"<br> Judaite, son of Caleb by his concubine Maachah and grandson of Hezron
H7725	H7725G =	H7725G	שׁוּב	shuv	H:V	to return: return	: return<br>1) to return, turn back<br>1a) (Qal)<br>1a1) to turn back, return<br>1a1a) to turn back<br>1a1b) to return, come or go back<br>1a1c) to return unto, go back, come back<br>1a1d) of dying<br>1a1e) of human relations (fig)<br>1a1f) of spiritual relations (fig)<br>1a1f1) to turn back (from God), apostatise<br>1a1f2) to turn away (of God)<br>1a1f3) to turn back (to God), repent<br>1a1f4) turn back (from evil)<br>1a1g) of inanimate things<br>1a1h) in repetition<br>1b) (Polel)<br>1b1) to bring back<br>1b2) to restore, refresh, repair (fig)<br>1b3) to lead away (enticingly)<br>1b4) to show turning, apostatise<br>1c) (Pual) restored (participle)<br>1d) (Hiphil) to cause to return, bring back<br>1d1) to bring back, allow to return, put back, draw back, give back, restore, relinquish, give in payment<br>1d2) to bring back, refresh, restore<br>1d3) to bring back, report to, answer<br>1d4) to bring back, make requital, pay (as recompense)<br>1d5) to turn back or backward, repel, defeat, repulse, hinder, reject, refuse<br>1d6) to turn away (face), turn toward<br>1d7) to turn against<br>1d8) to bring back to mind<br>1d9) to show a turning away 1d10) to reverse, revoke<br>1e) (Hophal) to be returned, be restored, be brought back<br>1f) (Pulal) brought back
H7725	H7725H = a Meaning of	H7725G	שׁוּב	shuv	H:V	to return: rescue	: rescue/restore<br>1) to return, turn back<br>1a) (Qal)<br>1a1) to turn back, return<br>1a1a) to turn back<br>1a1b) to return, come or go back<br>1a1c) to return unto, go back, come back<br>1a1d) of dying<br>1a1e) of human relations (fig)<br>1a1f) of spiritual relations (fig)<br>1a1f1) to turn back (from God), apostatise<br>1a1f2) to turn away (of God)<br>1a1f3) to turn back (to God), repent<br>1a1f4) turn back (from evil)<br>1a1g) of inanimate things<br>1a1h) in repetition<br>1b) (Polel)<br>1b1) to bring back<br>1b2) to restore, refresh, repair (fig)<br>1b3) to lead away (enticingly)<br>1b4) to show turning, apostatise<br>1c) (Pual) restored (participle)<br>1d) (Hiphil) to cause to return, bring back<br>1d1) to bring back, allow to return, put back, draw back, give back, restore, relinquish, give in payment<br>1d2) to bring back, refresh, restore<br>1d3) to bring back, report to, answer<br>1d4) to bring back, make requital, pay (as recompense)<br>1d5) to turn back or backward, repel, defeat, repulse, hinder, reject, refuse<br>1d6) to turn away (face), turn toward<br>1d7) to turn against<br>1d8) to bring back to mind<br>1d9) to show a turning away 1d10) to reverse, revoke<br>1e) (Hophal) to be returned, be restored, be brought back<br>1f) (Pulal) brought back
H7725	H7725I = a Meaning of	H7725G	שׁוּב	shuv	H:V	to return: turn_back	: turn_back/backslide<br>1) to return, turn back<br>1a) (Qal)<br>1a1) to turn back, return<br>1a1a) to turn back<br>1a1b) to return, come or go back<br>1a1c) to return unto, go back, come back<br>1a1d) of dying<br>1a1e) of human relations (fig)<br>1a1f) of spiritual relations (fig)<br>1a1f1) to turn back (from God), apostatise<br>1a1f2) to turn away (of God)<br>1a1f3) to turn back (to God), repent<br>1a1f4) turn back (from evil)<br>1a1g) of inanimate things<br>1a1h) in repetition<br>1b) (Polel)<br>1b1) to bring back<br>1b2) to restore, refresh, repair (fig)<br>1b3) to lead away (enticingly)<br>1b4) to show turning, apostatise<br>1c) (Pual) restored (participle)<br>1d) (Hiphil) to cause to return, bring back<br>1d1) to bring back, allow to return, put back, draw back, give back, restore, relinquish, give in payment<br>1d2) to bring back, refresh, restore<br>1d3) to bring back, report to, answer<br>1d4) to bring back, make requital, pay (as recompense)<br>1d5) to turn back or backward, repel, defeat, repulse, hinder, reject, refuse<br>1d6) to turn away (face), turn toward<br>1d7) to turn against<br>1d8) to bring back to mind<br>1d9) to show a turning away 1d10) to reverse, revoke<br>1e) (Hophal) to be returned, be restored, be brought back<br>1f) (Pulal) brought back
